location,region,category,subcategory,index,addr,name,lng,lat,confidence
1,r1,20,g120,5,淮海中路99号连卡佛,SOPHIE HULME(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,6,淮海中路222号力宝广场202室,RIMOWA(力宝广场店),121.482406833,31.2302845615,80
1,r1,20,g120,7,淮海中路999号环贸广场L1-112113,Hogan(iapm环贸广场店),121.465422537,31.2212124807,80
1,r1,20,g120,8,淮海中路99号2楼,巴黎世家(连卡佛店),121.485010715,31.2304395744,80
1,r1,20,g120,9,淮海中路99号连卡佛,TUMI(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,10,淮海中路918号百盛购物中心2楼,Gucci(九海百盛店),121.465856955,31.223622932,80
1,r1,20,g120,11,淮海中路138号上海广场2楼213A,Mu(上海广场店),121.484094744,31.23088451,80
1,r1,20,g120,12,淮海中路999号环贸广场1楼,Zegna(环贸广场店),121.465122242,31.2225674892,50
1,r1,20,g120,13,淮海中路999号iapm环贸商场,DKNY(iapm店),121.465422537,31.2212124807,80
1,r1,20,g120,14,淮海中路99号连卡佛,ALEXANDER WANG(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,0,淮海中路811-813号,FOSSIL(淮海中路店),121.469563633,31.2244020461,80
1,r1,20,g120,1,淮海中路99号连卡佛,RAY-BAN(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,2,淮海中路999号环贸iapm商场地LG1 103&105,155-160号i.t店内,b+ab(iapm店),121.465112221,31.2225976524,80
1,r1,20,g120,3,徐家汇路618号日月光中心广场2楼,ESPRIT(日月光店),121.474979517,31.2134568751,70
1,r1,20,g120,4,世纪大道8号L2-41,Versace(国金中心店),121.507851794,31.2420708323,80
1,r1,20,g120,5,淮海中路999号环贸广场L1-121,Dsquared2(环贸广场店),121.465422537,31.2212124807,80
1,r1,20,g120,6,淮海中路与襄阳北路交叉口襄阳公园对面,VERSACE,121.463134154,31.2220975582,75
1,r1,20,g120,7,淮海中路300号K11广场,Dzzit(K11店),121.479893518,31.2290377643,80
1,r1,20,g120,8,淮海中路999号环贸广场L1-158,Bally(IAPM店),121.465422537,31.2212124807,80
1,r1,20,g120,9,淮海中路999号环贸广场L3-322&323,Marimekko,121.465422537,31.2212124807,80
1,r1,20,g120,10,淮海中路918号百盛购物中心4楼,Nine West(淮海百盛综合店),121.465856955,31.223622932,80
1,r1,20,g120,11,淮海中路99号大上海时代广场3楼,MARC BY MARC JACOBS(连卡佛店),121.48520956,31.2303351672,80
1,r1,20,g120,12,兴业路123弄新天地南里7号楼1楼,FCUK(新天地店),121.481490666,31.2256907501,50
1,r1,20,g120,13,淮海中路918号,LACOSTE(淮海中路店),121.466207336,31.2235202567,80
1,r1,20,g120,14,徐家汇路618号日月光中心商场B1楼,ENO(日月光店),121.475089042,31.2119882707,70
1,r1,20,g120,0,淮海中路999号环贸广场L2-222&223,JUICY COUTURE(环贸广场店),121.465422537,31.2212124807,80
1,r1,20,g120,1,淮海路939号巴黎春天1楼,Nine West(巴黎春天店),121.465932502,31.2224275366,70
1,r1,20,g120,2,淮海中路616号,米兰站,121.473492235,31.2263814121,80
1,r1,20,g120,3,淮海路,纽巴伦鞋子,121.49051059,31.2425596194,30
1,r1,20,g120,4,淮海中路99号连卡佛,MO&CO.EDITION10(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,5,世纪大道8号LG1-56&57,ck Calvin Klein(国金中心店),121.50791171,31.2422608917,80
1,r1,20,g120,6,淮海中路300号K11艺术购物中心B1楼B103/B105,RED VALENTINO(K11店),121.512333665,31.2244977751,80
1,r1,20,g120,7,淮海中路918号百盛购物中心4楼,Triumph(巴黎春天淮海店),121.465856955,31.223622932,80
1,r1,20,g120,8,斜土路298号弄口（仁德坊小区北门口,天恩钟表店,121.486623022,31.2107167364,80
1,r1,20,g120,9,淮海中路999号环贸广场L2-211,HUGO BOSS(环贸广场店),121.465422537,31.2212124807,80
1,r1,20,g120,10,淮海中路918号百盛购物中心6楼,ESPRIT,121.465856955,31.223622932,80
1,r1,20,g120,11,淮海中路99号连卡佛,RICK OWENS LILIES(连卡佛店),121.485225679,31.2306409009,80
1,r1,20,g120,12,巨鹿路661-1号,DDC韩国进口服装店,121.462946693,31.2279211645,80
1,r1,20,g120,13,世纪大道8号L3-2,Repetto(国金中心店),121.507851794,31.2420708323,80
