location,region,category,subcategory,index,addr,name,lng,lat,confidence
1,r1,50,g157,4,打浦路8号海华商厦125室,歌薇造型,121.475982621,31.2111711128,80
1,r1,50,g157,5,淮海中路542弄24号,AD形象会社(淮海中路店),121.475223946,31.2270428178,80
1,r1,50,g157,6,南昌路282号,米咔啵啵时尚假发(南昌路店),121.469290788,31.2233977398,80
1,r1,50,g157,7,自忠路57号,尚川造型(自忠路店),121.487125993,31.2258727893,80
1,r1,50,g157,8,南昌路625号,尚海造型,121.463489201,31.2203110071,80
1,r1,50,g157,9,打浦路403号,文峰美发美容(打浦路店),121.478900132,31.2044239807,80
1,r1,50,g157,10,复兴中路553弄13号,KIS无痕接发,121.473488622,31.2205404813,80
1,r1,50,g157,11,陕西南路192号2楼,丽人型(淮海路店),121.464471157,31.2250780407,80
1,r1,50,g157,12,丽园路1017号,M&E(日月光店),121.479078622,31.2120827333,80
1,r1,50,g157,13,蒙自路223号,PINCHAOSALON(蒙自路店),121.484844468,31.2108877218,80
1,r1,50,g157,14,鲁班路361号,E style,121.482310256,31.2082218548,80
1,r1,50,g157,0,雁荡路28号,中原美发厅,121.476356267,31.2265673016,80
1,r1,50,g157,1,瑞金一路106号,SUNNY美发,121.469965398,31.2260861681,80
1,r1,50,g157,2,斜土路90号,AF国际美业(黄浦斜土路店),121.489647,31.2119138641,80
1,r1,50,g157,3,新乐路8号2楼,Show Salon,121.464149703,31.2247429013,80
1,r1,50,g157,4,南昌路286号二楼靠近茂名南路,The Barber Shop,121.469129953,31.2232305461,80
1,r1,50,g157,5,打浦路38号海华花园内四号楼底,风剪云时尚造型,121.475480328,31.2105062287,70
1,r1,50,g157,6,淮海中路138号上海广场5楼508,M&E,121.484094744,31.23088451,80
1,r1,50,g157,7,蒙自路223-2号华智汇2层210/212/215,戴柏美发技术进修,121.484764258,31.2110391455,80
1,r1,50,g157,8,淮海中路927弄77号,Dr.Diva,121.467311243,31.2222617209,75
1,r1,50,g157,9,打浦路92号,明英MY SALON(打浦店),121.47719615,31.2087274124,80
1,r1,50,g157,10,制造局路291号,名尚造型美容,121.491212118,31.2129989034,80
1,r1,50,g157,11,丽园路1017号,星炫造型(丽园路店),121.479078622,31.2120827333,80
1,r1,50,g157,12,淮海中路282号,时尚造型国际美发沙龙,121.481442102,31.2296321028,80
1,r1,50,g157,13,长乐路101号,真秀造型,121.474326978,31.2279259062,80
1,r1,50,g157,14,局门路297号,View  salon,121.488239405,31.2104927415,80
1,r1,50,g157,0,打浦桥斜土路455号,格非 护肤 造型,121.484100202,31.2099403994,80
1,r1,50,g157,1,合肥路27号,艺芭Salon美发&彩妆(合肥路店),121.486541154,31.2218516803,80
1,r1,50,g157,2,瞿溪路1034号,名古村造型,121.482296885,31.2049411836,80
1,r1,50,g157,3,瞿溪路1034号(鲁班路地铁口2号口左拐一分钟即到)名古村造型内,蔓莎造型全国连锁(瞿溪路店),121.482246652,31.2049420949,80
1,r1,50,g157,4,新天地,J&L 上海无痕接发,121.481579188,31.2259502343,30
1,r1,50,g157,5,济南路,天天形象设计,121.485438332,31.225381612,40
1,r1,50,g157,6,徐家汇路77弄16号,AF国际美业(徐家汇店),121.487329152,31.2151374099,80
1,r1,50,g157,7,南昌路75-77号,索比形象艺术工作室,121.472043926,31.2238880012,80
1,r1,50,g157,8,瞿溪路1034号永辉超市向西200米名古村内,博鑫专业烫染连锁(瞿溪路店),121.324823355,31.1430246598,80
1,r1,50,g157,9,丽园路816号,帕瑞仕(丽园路店),121.483337,31.2125038641,80
1,r1,50,g157,10,太仓路90号双娇发型时尚先锋内,博鑫专业烫染连锁(太仓路店),121.483099184,31.2278618642,80
1,r1,50,g157,11,淮海中路1984弄淮海别墅37号2楼C座,AM私人造型设计会所,121.443087871,31.2101603947,75
1,r1,50,g157,12,制造局路735号,丝艺造型,121.492269,31.2062928634,80
1,r1,50,g157,13,斜土路630号,MILAN SALON·米兰国际连锁(斜土...,121.48069,31.2085178636,80
1,r1,50,g157,14,南京西路静安新村612弄604号后门201A室,DH SaLon(星尚人气推荐店),121.47186581,31.2371643269,70
1,r1,50,g157,0,淮海中路700号,IN SALON,121.471470376,31.226060923,80
1,r1,50,g157,1,茂名南路133弄11号靠近淮海中路地铁1号,10号,12号线陕西南路站四号口出,Stephen Buchanan hair studio,121.4683617,31.2237800369,50
1,r1,50,g157,2,打浦路38弄海华花园3号楼1楼,h&c发型工坊,121.475480328,31.2105062287,70
1,r1,50,g157,3,瑞金南路1号,普鲁旺诗(打浦桥店),121.473922032,31.2106199313,80
1,r1,50,g157,4,马当路306弄2号,G B Y Hair Salon,121.481151,31.2233618655,80
1,r1,50,g157,5,马当路606号,雅域风尚造型设计,121.482538733,31.2160197679,80
1,r1,50,g157,6,打浦路15号斯格威铂尔曼大酒店5楼,Xiao's Salon,121.477660061,31.2103143809,50
1,r1,50,g157,7,香山路6号,脏辫ewdreadlocks,121.472876758,31.222082223,80
1,r1,50,g157,8,建国中路107弄,107发型设计,121.475758348,31.21537655,80
