location,region,category,subcategory,index,addr,name,lng,lat,confidence
1,c3580,10,g101,4,鳌山路638号,卫东农家土菜,121.410262324,31.6241629556,80
1,c3580,10,g101,5,横沙乡新民镇,金雷饭庄·,121.848411613,31.3462218877,25
1,c3580,10,g101,6,前卫生态村502号,前卫新天地,121.516798855,31.725310613,30
1,c3580,10,g101,7,新河公路591号,欣宫饭店,121.208189877,31.2774675819,30
1,c3580,10,g101,8,丰乐路2665号,卫刚饭店,121.846593954,31.3458149382,80
1,c3580,10,g101,9,建设镇郊东村红梅14队建设公路3625号,杨家外婆农家乐,121.470478263,31.6938645457,80
1,c3580,10,g101,10,建设公路郊东村红梅1405号队,朱家娘舅农家乐,121.458778644,31.6907819218,30
1,c3580,10,g101,11,堡镇石岛路617弄86号,玖味食府,121.631783845,31.5445940574,80
1,c3580,10,g101,12,崇明区良辰路,滴翠湖生态度假酒店,121.771039231,31.5274118913,50
1,c3580,10,g101,13,崇明堡镇灵山路85号,芳芳饮食店,121.636785065,31.5459510288,40
1,c3580,10,g101,14,东平国家森林公园2号门,虹宇农家乐,121.477878391,31.6875342419,80
1,c3580,10,g101,0,"中兴镇永隆村北沿公路锦陈路口向西1公里,北沿公路陈滧路口向东300米《乡侬农家菜》有指示牌",乡侬农家菜(陈家镇乡侬农家菜),121.811284005,31.5619723333,30
1,c3580,10,g101,1,陈家镇弘道中路尽头,妈妈的小作坊,121.817710835,31.5069931527,25
1,c3580,10,g101,2,上海市崇明县长兴岛凤凰公路1589号,长岛餐厅,121.695638294,31.3850927538,40
1,c3580,10,g101,3,北陈公路1395号,新虹楼饭庄(崇明店),121.835718684,31.5276899147,80
1,c3580,10,g101,4,北沿公路2089号,怡沁园度假村餐饮中心,121.851528846,31.5429870632,50
1,c3580,10,g101,5,南门东门路268号,麦盛莉,121.761313141,31.046759414,50
1,c3580,10,g101,6,城桥镇鼓浪屿路777号,新崇大酒店(餐饮部),121.423778869,31.6440222687,80
1,c3580,10,g101,7,新崇西路33号,瀛珠酒家,121.400676827,31.6290098424,80
1,c3580,10,g101,8,团城公路7218-1号,东江羊肉馆,121.436663372,31.641474279,80
1,c3580,10,g101,9,三华公路777号,明珠湖天鹅苑,121.265823452,31.7578931154,30
1,c3580,10,g101,10,建设镇建设公路3503号,陈家大舅农家乐,121.4691806,31.692167252,80
1,c3580,10,g101,11,崇明城桥镇北门路178号,馨忆坊(崇明店),121.404648545,31.6326656373,80
1,c3580,10,g101,12,崇明长兴岛长明村12组678号,侬趣小院,121.697283271,31.3958850203,30
1,c3580,10,g101,13,绿华镇绿港村堡湖路新建公路,秦大姐农家乐,121.228100752,31.7553016051,30
1,c3580,10,g101,14,城桥镇东门路111号,崇明娘家菜,121.407572477,31.6262849821,80
1,c3580,10,g101,0,蟠东路农商银行大同支行附近,一品鲜农家菜,121.49476227,31.6317354059,80
1,c3580,10,g101,1,崇明一江山路,恒瑞饭店,121.41595738,31.6312882586,40
1,c3580,10,g101,2,八一路335号,沪剧团,121.402779097,31.6292984511,80
1,c3580,10,g101,3,三星镇海港村427号仓房,兴瀛农庄,121.741741848,30.8587804977,80
1,c3580,10,g101,4,崇明裕安乡牛棚镇,海东饭店,121.838128766,31.5351835646,50
1,c3580,10,g101,5,前卫村8区553号,大铁树农家乐,121.521230752,31.7223941506,80
1,c3580,10,g101,6,城桥镇原木材公司内1-10室,老农民羊肉馆,121.404577649,31.6339242478,25
1,c3580,10,g101,7,前裕公路196号,土菜馆,121.86543843,31.5595534392,80
1,c3580,10,g101,8,长兴镇凤卫北路10号,老二饭店,121.547789554,31.646800913,40
1,c3580,10,g101,9,中国上海市崇明县港沿公路1294号,灵燕饭店,121.666372333,31.5977857715,80
1,c3580,10,g101,10,崇明东滩,第一庄农家乐,121.901433888,31.5283045467,80
1,c3580,10,g101,11,崇明向化镇向贸路6号,锦惠面菜馆,121.72811635,31.5274322864,80
1,c3580,10,g101,12,城桥镇城内人民路618号,崇明雨润酒家,121.393253487,31.6313262848,80
1,c3580,10,g101,13,崇明区长兴镇凤卫北路13号,金福苑,121.547789554,31.646800913,40
1,c3580,10,g101,14,长兴镇凤西路258号,爱东酒家,121.693345668,31.3926894839,80
1,c3580,10,g101,0,堡镇北路7号,红梅饭店,121.6299621,31.5493019464,80
1,c3580,10,g101,1,石岛路176弄56号堡镇商业广场1楼,聚鲜阁(石岛路店),121.631783607,31.5440639961,80
1,c3580,10,g101,2,东旺桥附近,崇明农家菜,121.900701262,31.5286458017,80
1,c3580,10,g101,3,新港水闸,今朝緣饭店,121.880475702,30.9892523326,30
1,c3580,10,g101,4,长兴岛凤卫路158号,泰林阁,121.697129404,31.3949122874,80
1,c3580,10,g101,5,淳安县千岛湖镇新安北路,千岛湖饭店,119.050263579,29.6162550032,30
1,c3580,10,g101,6,新南路1232号,中心酒家,121.338942376,31.0927791503,30
1,c3580,10,g101,7,前卫村,伽妮饭庄,121.521230752,31.7223941506,80
